Site Name,Serial Number,State Datetime,Press State,Site Name,Site Region,delta time [Min.],State delta time
Testing Center,70001001,07/06/2023 14:21,Off,Testing Center,EMEA,10.528,0.00030463
Testing Center,70001995,07/06/2023 13:32,Off,Testing Center,EMEA,22.1952,0.000642222
Testing Center,70001995,07/06/2023 13:31,Off,Testing Center,EMEA,24.9984,0.000723333
Testing Center,70001995,07/06/2023 13:11,Off,Testing Center,EMEA,102.06,0.002953125
Testing Center,70001995,07/06/2023 13:11,Off,Testing Center,EMEA,7.54,0.000218171
Testing Center,70001995,07/06/2023 13:03,Off,Testing Center,EMEA,22.8804,0.000662049
Testing Center,70001995,07/06/2023 13:03,Off,Testing Center,EMEA,6.2432,0.000180648
Testing Center,70001995,07/06/2023 12:48,Off,Testing Center,EMEA,11.7532,0.000340081
Testing Center,70001995,07/06/2023 12:48,Off,Testing Center,EMEA,3.77,0.000109086
Testing Center,70001001,07/06/2023 12:41,Off,Testing Center,EMEA,2383.1432,0.06895669
Testing Center,70001995,07/06/2023 11:26,Off,Testing Center,EMEA,22.0448,0.00063787
Testing Center,70001996,07/06/2023 11:25,Off,Testing Center,EMEA,22.9216,0.000663241
Testing Center,70001995,07/06/2023 11:19,Off,Testing Center,EMEA,160.3936,0.004641019
Testing Center,70001996,07/06/2023 11:19,Off,Testing Center,EMEA,150.492,0.004354514
Testing Center,70001996,07/06/2023 11:18,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001996,07/06/2023 11:11,Off,Testing Center,EMEA,21.766,0.000629803
Testing Center,70001996,07/06/2023 11:06,Off,Testing Center,EMEA,126.358,0.003656192
Testing Center,70001996,07/06/2023 10:42,Off,Testing Center,EMEA,580.5692,0.016798877
Testing Center,70001996,07/06/2023 10:13,Off,Testing Center,EMEA,682.0952,0.019736551
Testing Center,70001996,07/06/2023 10:13,Off,Testing Center,EMEA,3.776,0.000109259
Testing Center,70001996,07/06/2023 10:05,Off,Testing Center,EMEA,34.2048,0.000989722
Testing Center,70001996,07/06/2023 9:58,Off,Testing Center,EMEA,187.1984,0.00541662
Testing Center,70001996,07/06/2023 9:52,Off,Testing Center,EMEA,46.4544,0.001344167
Testing Center,70001996,07/06/2023 9:48,Off,Testing Center,EMEA,28.624,0.000828241
Testing Center,70001996,07/06/2023 9:44,Off,Testing Center,EMEA,90.7196,0.002624988
Testing Center,70001995,07/06/2023 8:40,Off,Testing Center,EMEA,3831.4228,0.110862928
Testing Center,70001995,06/06/2023 23:22,Off,Testing Center,EMEA,0.2624,7.59E-06
Testing Center,70001995,06/06/2023 22:55,Off,Testing Center,EMEA,4.432,0.000128241
Testing Center,70001995,06/06/2023 22:55,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001996,06/06/2023 22:50,Off,Testing Center,EMEA,0.2624,7.59E-06
Testing Center,70001996,06/06/2023 22:26,Off,Testing Center,EMEA,22.1472,0.000640833
Testing Center,70001996,06/06/2023 22:26,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001995,06/06/2023 22:18,Off,Testing Center,EMEA,24.3488,0.000704537
Testing Center,70001995,06/06/2023 22:17,Off,Testing Center,EMEA,36.7776,0.001064167
Testing Center,70001995,06/06/2023 22:17,Off,Testing Center,EMEA,10.3004,0.000298044
Testing Center,70001995,06/06/2023 22:14,Off,Testing Center,EMEA,22.4768,0.00065037
Testing Center,70001995,06/06/2023 22:12,Off,Testing Center,EMEA,30.5404,0.000883692
Testing Center,70001995,06/06/2023 22:12,Off,Testing Center,EMEA,3.77,0.000109086
Testing Center,70001995,06/06/2023 22:12,Off,Testing Center,EMEA,13.3184,0.00038537
Testing Center,70001995,06/06/2023 22:11,Off,Testing Center,EMEA,8.8192,0.000255185
Testing Center,70001996,06/06/2023 21:54,Off,Testing Center,EMEA,22.8704,0.000661759
Testing Center,70001996,06/06/2023 21:54,Off,Testing Center,EMEA,2.4288,7.03E-05
Testing Center,70001996,06/06/2023 21:52,Off,Testing Center,EMEA,0.5348,1.55E-05
Testing Center,70001996,06/06/2023 21:51,Off,Testing Center,EMEA,10.8156,0.000312951
Testing Center,70001996,06/06/2023 21:25,Off,Testing Center,EMEA,22.7516,0.000658322
Testing Center,70001996,06/06/2023 21:24,Off,Testing Center,EMEA,38.8604,0.001124433
Testing Center,70001996,06/06/2023 21:17,Off,Testing Center,EMEA,14.8448,0.000429537
Testing Center,70001996,06/06/2023 21:16,Off,Testing Center,EMEA,2.858,8.27E-05
Testing Center,70001995,06/06/2023 20:23,Off,Testing Center,EMEA,150.0604,0.004342025
Testing Center,70001995,06/06/2023 20:22,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001996,06/06/2023 19:33,Off,Testing Center,EMEA,6.2272,0.000180185
Testing Center,70001996,06/06/2023 19:33,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001995,06/06/2023 18:23,Off,Testing Center,EMEA,21.264,0.000615278
Testing Center,70001995,06/06/2023 18:20,Off,Testing Center,EMEA,87.9456,0.002544722
Testing Center,70001995,06/06/2023 18:19,Off,Testing Center,EMEA,10.7104,0.000309907
Testing Center,70001995,06/06/2023 18:01,Off,Testing Center,EMEA,21.1232,0.000611204
Testing Center,70001995,06/06/2023 17:42,Off,Testing Center,EMEA,472.784,0.013680093
Testing Center,70001995,06/06/2023 17:41,Off,Testing Center,EMEA,3.776,0.000109259
Testing Center,70001995,06/06/2023 17:41,Off,Testing Center,EMEA,9.7536,0.000282222
Testing Center,70001995,06/06/2023 17:41,Off,Testing Center,EMEA,4.3296,0.000125278
Testing Center,70001996,06/06/2023 17:27,Off,Testing Center,EMEA,24.0672,0.000696389
Testing Center,70001996,06/06/2023 17:27,Off,Testing Center,EMEA,4.048,0.00011713
Testing Center,70001995,06/06/2023 17:08,Off,Testing Center,EMEA,84.608,0.002448148
Testing Center,70001995,06/06/2023 17:08,Off,Testing Center,EMEA,3.7692,0.000109063
Testing Center,70001996,06/06/2023 16:20,Off,Testing Center,EMEA,17.2864,0.000500185
Testing Center,70001996,06/06/2023 16:20,Off,Testing Center,EMEA,3.776,0.000109259
Testing Center,70001996,06/06/2023 16:20,Off,Testing Center,EMEA,14.7808,0.000427685
Testing Center,70001996,06/06/2023 16:19,Off,Testing Center,EMEA,6.0832,0.000176019
Testing Center,70001001,06/06/2023 15:11,Off,Testing Center,EMEA,30959.538,0.895819965
Testing Center,70001995,06/06/2023 15:07,Off,Testing Center,EMEA,22.096,0.000639352
Testing Center,70001995,06/06/2023 15:07,Off,Testing Center,EMEA,5.5612,0.000160914
Testing Center,70001996,06/06/2023 15:06,Off,Testing Center,EMEA,681.7296,0.019725972
Testing Center,70001996,06/06/2023 15:05,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001996,06/06/2023 14:53,Off,Testing Center,EMEA,22.2272,0.000643148
Testing Center,70001996,06/06/2023 14:53,Off,Testing Center,EMEA,3.4268,9.92E-05
Testing Center,70001996,06/06/2023 14:50,Off,Testing Center,EMEA,0.6464,1.87E-05
Testing Center,70001996,06/06/2023 14:50,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001996,06/06/2023 14:40,Off,Testing Center,EMEA,22.8576,0.000661389
Testing Center,70001996,06/06/2023 14:40,Off,Testing Center,EMEA,5.0144,0.000145093
Testing Center,70001996,06/06/2023 14:37,Off,Testing Center,EMEA,1.1904,3.44E-05
Testing Center,70001996,06/06/2023 14:37,Off,Testing Center,EMEA,3.7732,0.000109178
Testing Center,70001995,06/06/2023 14:31,Off,Testing Center,EMEA,162.918,0.004714063
Testing Center,70001995,06/06/2023 14:31,Off,Testing Center,EMEA,3.7732,0.000109178
Testing Center,70001001,06/06/2023 14:19,Off,Testing Center,EMEA,735.034,0.021268345
Testing Center,70001001,06/06/2023 14:19,Off,Testing Center,EMEA,3.7692,0.000109063
Testing Center,70001995,06/06/2023 14:18,Off,Testing Center,EMEA,21.0372,0.000608715
Testing Center,70001995,06/06/2023 14:18,Off,Testing Center,EMEA,4.2784,0.000123796
Testing Center,70001995,06/06/2023 14:13,Off,Testing Center,EMEA,2.4832,7.19E-05
Testing Center,70001995,06/06/2023 14:12,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001995,06/06/2023 13:59,Off,Testing Center,EMEA,22.16,0.000641204
Testing Center,70001995,06/06/2023 13:58,Off,Testing Center,EMEA,20.1628,0.000583414
Testing Center,70001995,06/06/2023 13:47,Off,Testing Center,EMEA,1.7568,5.08E-05
Testing Center,70001995,06/06/2023 13:47,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001996,06/06/2023 13:39,Off,Testing Center,EMEA,22.5148,0.00065147
Testing Center,70001995,06/06/2023 13:18,Off,Testing Center,EMEA,80.4348,0.002327396
Testing Center,70001995,06/06/2023 13:18,Off,Testing Center,EMEA,0.07,2.03E-06
Testing Center,70001996,06/06/2023 13:02,Off,Testing Center,EMEA,888.212,0.025700579
Testing Center,70001996,06/06/2023 13:01,Off,Testing Center,EMEA,10.64,0.00030787
Testing Center,70001996,06/06/2023 12:52,Off,Testing Center,EMEA,24.2044,0.000700359
Testing Center,70001996,06/06/2023 12:52,Off,Testing Center,EMEA,3.792,0.000109722
Testing Center,70001996,06/06/2023 12:13,Off,Testing Center,EMEA,78.9656,0.002284884
Testing Center,70001996,06/06/2023 12:13,Off,Testing Center,EMEA,3.7764,0.000109271
Testing Center,70001996,06/06/2023 11:50,Off,Testing Center,EMEA,21.6288,0.000625833
Testing Center,70001996,06/06/2023 11:50,Off,Testing Center,EMEA,7.3344,0.000212222
Testing Center,70001996,06/06/2023 11:50,Off,Testing Center,EMEA,4.6848,0.000135556
Testing Center,70001996,06/06/2023 11:49,Off,Testing Center,EMEA,21.5388,0.000623229
Testing Center,70001996,06/06/2023 11:37,Off,Testing Center,EMEA,269.448,0.007796528
Testing Center,70001996,06/06/2023 11:37,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001996,06/06/2023 10:35,Off,Testing Center,EMEA,38.1564,0.001104063
Testing Center,70001996,06/06/2023 10:35,Off,Testing Center,EMEA,6.8928,0.000199444
Testing Center,70001996,06/06/2023 10:34,Off,Testing Center,EMEA,9.392,0.000271759
Testing Center,70001996,06/06/2023 10:20,Off,Testing Center,EMEA,189.0508,0.00547022
Testing Center,70001996,06/06/2023 10:19,Off,Testing Center,EMEA,3.7764,0.000109271
Testing Center,70001996,06/06/2023 9:36,Off,Testing Center,EMEA,46.7804,0.0013536
Testing Center,70001996,06/06/2023 9:36,Off,Testing Center,EMEA,10.054,0.000290914
Testing Center,70001996,06/06/2023 9:35,Off,Testing Center,EMEA,9.3796,0.0002714
Testing Center,70001995,06/06/2023 9:28,Off,Testing Center,EMEA,43.6092,0.00126184
Testing Center,70001995,06/06/2023 9:26,Off,Testing Center,EMEA,45.3308,0.001311655
Testing Center,70001995,06/06/2023 9:26,Off,Testing Center,EMEA,9.386,0.000271586
Testing Center,70001996,06/06/2023 9:20,Off,Testing Center,EMEA,44.5808,0.001289954
Testing Center,70001001,06/06/2023 9:02,Off,Testing Center,EMEA,68.118,0.001971007
Testing Center,70001001,06/06/2023 9:02,Off,Testing Center,EMEA,7.7276,0.0002236
Testing Center,70001001,06/06/2023 9:01,Off,Testing Center,EMEA,9.3664,0.000271019
Testing Center,70001996,06/06/2023 8:59,Off,Testing Center,EMEA,288.152,0.008337731
Testing Center,70001996,06/06/2023 8:54,Off,Testing Center,EMEA,9.3628,0.000270914
Testing Center,70001995,05/06/2023 21:24,Off,Testing Center,EMEA,4.778,0.000138252
Testing Center,70001995,05/06/2023 21:24,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001995,05/06/2023 20:43,Off,Testing Center,EMEA,40.1472,0.001161667
Testing Center,70001995,05/06/2023 20:43,Off,Testing Center,EMEA,4.1596,0.000120359
Testing Center,70001995,05/06/2023 20:43,Off,Testing Center,EMEA,3.7732,0.000109178
Testing Center,70001995,05/06/2023 20:18,Off,Testing Center,EMEA,36.016,0.00104213
Testing Center,70001995,05/06/2023 20:17,Off,Testing Center,EMEA,23.3668,0.000676123
Testing Center,70001995,05/06/2023 20:17,Off,Testing Center,EMEA,17.1228,0.000495451
Testing Center,70001995,05/06/2023 20:11,Off,Testing Center,EMEA,19197.4492,0.555481748
Testing Center,70001995,05/06/2023 20:10,Off,Testing Center,EMEA,24.5312,0.000709815
Testing Center,70001995,05/06/2023 20:02,Off,Testing Center,EMEA,195.724,0.00566331
Testing Center,70001995,05/06/2023 20:00,Off,Testing Center,EMEA,49.754,0.001439641
Testing Center,70001995,05/06/2023 19:53,Off,Testing Center,EMEA,98.2432,0.002842685
Testing Center,70001995,05/06/2023 19:53,Off,Testing Center,EMEA,10.7104,0.000309907
Testing Center,70001995,05/06/2023 17:41,Off,Testing Center,EMEA,29.968,0.00086713
Testing Center,70001995,05/06/2023 17:40,Off,Testing Center,EMEA,20.112,0.000581944
Testing Center,70001995,05/06/2023 17:10,Off,Testing Center,EMEA,718.0188,0.020776007
Testing Center,70001995,05/06/2023 17:05,Off,Testing Center,EMEA,13.8592,0.000401019
Testing Center,70001995,05/06/2023 15:07,Off,Testing Center,EMEA,2827.814,0.081823322
Testing Center,70001996,05/06/2023 13:50,Off,Testing Center,EMEA,86.79,0.002511285
Testing Center,70001995,05/06/2023 13:02,Off,Testing Center,EMEA,3003.8408,0.08691669
Testing Center,70001995,05/06/2023 13:02,Off,Testing Center,EMEA,9.4016,0.000272037
Testing Center,70001995,05/06/2023 12:57,Off,Testing Center,EMEA,6.9244,0.000200359
Testing Center,70001995,05/06/2023 12:56,Off,Testing Center,EMEA,9.3984,0.000271944
Testing Center,70001995,05/06/2023 12:14,Off,Testing Center,EMEA,6.0832,0.000176019
Testing Center,70001995,05/06/2023 12:14,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001995,05/06/2023 11:57,Off,Testing Center,EMEA,217.0148,0.006279363
Testing Center,70001995,05/06/2023 11:57,Off,Testing Center,EMEA,3.7756,0.000109248
Testing Center,70001995,05/06/2023 10:56,Off,Testing Center,EMEA,29.6132,0.000856863
Testing Center,70001995,05/06/2023 10:47,Off,Testing Center,EMEA,216,0.00625
Testing Center,70001995,05/06/2023 10:47,Off,Testing Center,EMEA,5.0272,0.000145463
Testing Center,70001995,05/06/2023 9:54,Off,Testing Center,EMEA,843.272,0.024400231
Testing Center,70001995,04/06/2023 22:04,Off,Testing Center,EMEA,368.3324,0.010657766
Testing Center,70001995,04/06/2023 21:35,Off,Testing Center,EMEA,128.1408,0.003707778
Testing Center,70001995,04/06/2023 21:29,Off,Testing Center,EMEA,127.834,0.0036989
Testing Center,70001995,04/06/2023 21:28,Off,Testing Center,EMEA,33.152,0.000959259
Testing Center,70001995,04/06/2023 21:23,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001995,04/06/2023 21:22,Off,Testing Center,EMEA,9.8336,0.000284537
Testing Center,70001995,04/06/2023 21:22,Off,Testing Center,EMEA,2.5796,7.46E-05
Testing Center,70001995,04/06/2023 21:19,Off,Testing Center,EMEA,37.174,0.001075637
Testing Center,70001995,04/06/2023 21:19,Off,Testing Center,EMEA,223.568,0.006468981
Testing Center,70001995,04/06/2023 21:19,Off,Testing Center,EMEA,6.2472,0.000180764
Testing Center,70001995,04/06/2023 21:19,Off,Testing Center,EMEA,5.76,0.000166667
Testing Center,70001995,04/06/2023 21:12,Off,Testing Center,EMEA,106.4096,0.003078981
Testing Center,70001995,04/06/2023 21:11,Off,Testing Center,EMEA,7.0912,0.000205185
Testing Center,70001995,04/06/2023 21:11,Off,Testing Center,EMEA,3.1236,9.04E-05
Testing Center,70001995,04/06/2023 21:10,Off,Testing Center,EMEA,40.8572,0.001182211
Testing Center,70001995,04/06/2023 21:09,Off,Testing Center,EMEA,7.1044,0.000205567
Testing Center,70001995,04/06/2023 21:09,Off,Testing Center,EMEA,6.198,0.00017934
Testing Center,70001995,04/06/2023 21:09,Off,Testing Center,EMEA,3.0464,8.81E-05
Testing Center,70001995,04/06/2023 21:06,Off,Testing Center,EMEA,67.2544,0.001946019
Testing Center,70001995,04/06/2023 18:25,Off,Testing Center,EMEA,3877.4316,0.112194201
Testing Center,70001995,04/06/2023 12:50,Off,Testing Center,EMEA,7941.3012,0.229783021
Testing Center,70001996,04/06/2023 12:49,Off,Testing Center,EMEA,0.2624,7.59E-06
Testing Center,70001996,04/06/2023 12:16,Off,Testing Center,EMEA,155.8428,0.00450934
Testing Center,70001996,04/06/2023 12:16,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001996,04/06/2023 12:13,Off,Testing Center,EMEA,34.8384,0.001008056
Testing Center,70001996,04/06/2023 12:12,Off,Testing Center,EMEA,10.218,0.00029566
Testing Center,70001996,04/06/2023 12:12,Off,Testing Center,EMEA,3.7756,0.000109248
Testing Center,70001996,04/06/2023 12:11,Off,Testing Center,EMEA,15.7536,0.000455833
Testing Center,70001996,04/06/2023 12:11,Off,Testing Center,EMEA,3.3404,9.67E-05
Testing Center,70001995,04/06/2023 12:11,Off,Testing Center,EMEA,2.1248,6.15E-05
Testing Center,70001995,04/06/2023 12:11,Off,Testing Center,EMEA,3.77,0.000109086
Testing Center,70001996,04/06/2023 11:41,Off,Testing Center,EMEA,397.3452,0.011497257
Testing Center,70001996,04/06/2023 11:36,Off,Testing Center,EMEA,120.006,0.003472396
Testing Center,70001996,04/06/2023 10:48,Off,Testing Center,EMEA,21.6092,0.000625266
Testing Center,70001996,04/06/2023 10:34,Off,Testing Center,EMEA,344.6676,0.009973021
Testing Center,70001996,04/06/2023 10:34,Off,Testing Center,EMEA,3.776,0.000109259
Testing Center,70001996,04/06/2023 9:04,Off,Testing Center,EMEA,21.7344,0.000628889
Testing Center,70001996,04/06/2023 9:02,Off,Testing Center,EMEA,37.6708,0.001090012
Testing Center,70001996,04/06/2023 9:02,Off,Testing Center,EMEA,3.7692,0.000109063
Testing Center,70001996,04/06/2023 9:01,Off,Testing Center,EMEA,16.7328,0.000484167
Testing Center,70001996,04/06/2023 9:00,Off,Testing Center,EMEA,28.2908,0.0008186
Testing Center,70001996,04/06/2023 9:00,Off,Testing Center,EMEA,3.7764,0.000109271
Testing Center,70001996,04/06/2023 8:59,Off,Testing Center,EMEA,27.3244,0.000790637
Testing Center,70001996,04/06/2023 8:56,Off,Testing Center,EMEA,73.5196,0.002127303
Testing Center,70001996,04/06/2023 8:55,Off,Testing Center,EMEA,10.912,0.000315741
Testing Center,70001996,04/06/2023 8:35,Off,Testing Center,EMEA,52.07,0.001506655
Testing Center,70001996,04/06/2023 8:35,Off,Testing Center,EMEA,2.1604,6.25E-05
Testing Center,70001995,04/06/2023 8:35,Off,Testing Center,EMEA,43.2316,0.001250914
Testing Center,70001995,04/06/2023 8:34,Off,Testing Center,EMEA,3.408,9.86E-05
Testing Center,70001996,04/06/2023 8:33,Off,Testing Center,EMEA,3.9516,0.00011434
Testing Center,70001995,04/06/2023 8:29,Off,Testing Center,EMEA,61.7144,0.001785718
Testing Center,70001995,04/06/2023 8:25,Off,Testing Center,EMEA,32.0636,0.000927766
Testing Center,70001995,04/06/2023 8:24,Off,Testing Center,EMEA,25.6804,0.000743067
